policy,requester_id,context,difficulty,accepted,status,challenge_rtt_ms,result_rtt_ms,solve_ms,verify_ms,hashes,total_exchange_ms
idba,honest-0,default,20,1,accepted,3.106686,1.032252,278.390768,0.016430,213122,283.402732
idba,honest-0,default,20,1,accepted,3.290922,1.116514,1843.301235,0.018609,1550779,1848.725601
idba,honest-0,default,20,1,accepted,3.066611,1.034821,1359.588441,0.017103,1136129,1364.576029
idba,honest-0,default,20,1,accepted,3.071166,1.026869,720.831491,0.016521,591976,725.716704
idba,honest-0,default,20,1,accepted,3.000662,1.083917,373.701650,0.016327,291055,378.571790
idba,honest-0,default,20,1,accepted,3.212538,1.057481,627.338369,0.016351,507571,632.516069
idba,honest-0,default,20,1,accepted,3.336469,1.081084,350.501603,0.017232,274144,355.869589
idba,honest-0,default,20,1,accepted,3.303950,1.068712,1263.688771,0.017175,1065386,1268.905623
keychallenge,honest-0,default,18,1,accepted,1.924104,1.068543,199.579104,0.028853,171017,203.155550
keychallenge,honest-0,default,18,1,accepted,3.435583,1.029362,571.372279,0.024173,469665,576.813560
keychallenge,honest-0,default,18,1,accepted,3.438643,1.077839,141.470477,0.019720,93433,146.806949
keychallenge,honest-0,default,18,1,accepted,3.453866,1.038052,394.281003,0.017724,314522,399.568576
keychallenge,honest-0,default,18,1,accepted,3.362372,1.011014,319.048149,0.017002,249842,324.373785
keychallenge,honest-0,default,18,1,accepted,3.661555,1.026379,74.342617,0.016953,35786,80.000786
keychallenge,honest-0,default,18,1,accepted,3.207595,1.019498,388.463442,0.016877,309862,393.519105
keychallenge,honest-0,default,18,1,accepted,3.494084,1.049434,401.686259,0.018047,322114,407.153814
keychallenge,honest-0,default,18,1,accepted,3.278619,1.031139,149.846962,0.017263,100010,155.080690
keychallenge,honest-0,default,18,1,accepted,3.432912,1.034380,160.292926,0.016959,109455,165.658744
keychallenge,honest-0,default,18,1,accepted,3.405525,1.042264,160.821664,0.016907,109736,166.197311
keychallenge,honest-0,default,18,1,accepted,3.455338,1.020834,401.035660,0.017286,320463,406.465967
keychallenge,honest-0,default,18,1,accepted,3.201316,1.014376,208.778970,0.017349,172186,213.799035
keychallenge,honest-0,default,18,1,accepted,3.199575,1.064348,367.385848,0.016906,290739,372.400938
keychallenge,honest-0,default,18,1,accepted,3.390152,1.066308,305.348281,0.016904,238104,310.722616
keychallenge,honest-0,default,18,1,accepted,3.412927,1.041108,75.274273,0.017071,35297,80.555531
keychallenge,honest-0,default,18,1,accepted,3.207615,1.035223,128.522397,0.017117,82719,133.605246
keychallenge,honest-0,default,18,1,accepted,3.226612,1.042208,446.686090,0.016983,356165,451.857656
keychallenge,honest-0,default,18,1,accepted,3.306742,1.113772,765.893565,0.017247,637900,771.258725
keychallenge,honest-0,default,18,1,accepted,3.134955,1.082340,369.430570,0.017471,290451,374.601013
keychallenge,honest-0,default,18,1,accepted,3.329255,1.023074,77.708342,0.016966,40446,82.971696
keychallenge,honest-0,default,18,1,accepted,3.462679,1.018306,399.538928,0.016865,321381,404.817526
keychallenge,honest-0,default,18,1,accepted,3.218706,1.049999,563.347434,0.017142,463633,568.448451
keychallenge,honest-0,default,18,1,accepted,3.389352,1.029960,196.597903,0.016859,143040,201.820748
keychallenge,honest-0,default,18,1,accepted,3.042196,1.030603,165.895415,0.017122,114051,170.753952
keychallenge,honest-0,default,18,1,accepted,3.202327,0.911357,419.446691,0.016906,333939,424.431683
keychallenge,honest-0,default,18,1,accepted,3.278365,1.090186,562.039681,0.017104,462685,567.326970
keychallenge,honest-0,default,18,1,accepted,3.419049,1.026764,67.086882,0.017090,29966,72.337830
keychallenge,honest-0,default,18,1,accepted,3.399187,1.068790,285.654410,0.016760,218792,291.004449
keychallenge,honest-0,default,18,1,accepted,3.207811,1.057942,236.640443,0.016983,175154,241.632350
keychallenge,honest-0,default,18,1,accepted,3.187844,1.087011,215.235490,0.017386,157859,220.322515
keychallenge,honest-0,default,18,1,accepted,3.918774,1.027752,389.836343,0.017422,311725,395.692037
keychallenge,honest-0,default,18,1,accepted,3.471055,1.030237,301.009529,0.017040,234088,306.281113
keychallenge,honest-0,default,18,1,accepted,3.505559,1.349655,33.138157,0.017123,7700,38.815970
keychallenge,honest-0,default,18,1,accepted,3.381196,1.041474,324.781566,0.019574,254065,330.131193
keychallenge,honest-0,default,18,1,accepted,3.176357,1.056749,288.769226,0.016995,222872,293.919441
keychallenge,honest-0,default,18,1,accepted,3.171043,1.008286,73.602497,0.016918,35653,78.672197
keychallenge,honest-0,default,18,1,accepted,3.270974,1.148359,346.161641,0.017108,273177,351.500501
keychallenge,honest-0,default,18,1,accepted,3.654475,0.920119,248.749836,0.017004,185592,254.222730
keychallenge,honest-0,default,18,1,accepted,3.243885,1.065580,166.108961,0.017033,115964,171.228296
keychallenge,honest-0,default,18,1,accepted,3.463623,1.080312,227.352704,0.016997,165994,232.849558
keychallenge,honest-0,default,18,1,accepted,3.346397,1.829506,20.933101,0.017267,4575,27.075806
keychallenge,honest-0,default,18,1,accepted,3.597350,1.085255,1032.655784,0.017016,865954,1038.133412
keychallenge,honest-0,default,18,1,accepted,3.360361,1.016734,180.658513,0.016890,128700,185.920578
keychallenge,honest-0,default,18,1,accepted,3.439041,1.036274,97.077117,0.016994,56665,102.450561
keychallenge,honest-0,default,18,1,accepted,3.081961,1.018180,719.319023,0.016967,598832,724.300348
keychallenge,honest-0,default,18,1,accepted,3.201096,1.012412,131.444508,0.016937,86501,136.589449
keychallenge,honest-0,default,18,1,accepted,3.528083,1.016526,66.811161,0.017181,29808,72.281657
keychallenge,honest-0,default,18,1,accepted,3.192740,1.018613,183.794111,0.016977,130064,188.828805
keychallenge,honest-0,default,18,1,accepted,3.226849,1.087046,169.251623,0.016977,120666,174.366877
keychallenge,honest-0,default,18,1,accepted,3.229460,1.306168,37.091801,0.016886,9463,42.621384
keychallenge,honest-0,default,18,1,accepted,3.204310,1.049404,172.645005,0.017269,121418,177.722352
keychallenge,honest-0,default,18,1,accepted,3.390216,1.077253,451.442642,0.017255,362412,456.742528
keychallenge,honest-0,default,18,1,accepted,3.196998,1.043926,379.979173,0.017293,303191,385.014049
keychallenge,honest-0,default,18,1,accepted,3.264828,1.038230,65.443411,0.017163,28484,70.589312
keychallenge,honest-0,default,18,1,accepted,3.211715,1.027843,100.419308,0.016843,59606,105.537491
keychallenge,honest-0,default,18,1,accepted,3.390373,1.040627,122.684245,0.017129,76969,128.067816
keychallenge,honest-0,default,18,1,accepted,3.346198,1.092362,436.225960,0.017237,352129,441.548455
keychallenge,honest-0,default,18,1,accepted,3.220719,1.039203,127.571366,0.017199,81410,132.623277
keychallenge,honest-0,default,18,1,accepted,3.261581,1.017993,461.787971,0.016935,375481,466.993967
keychallenge,honest-0,default,18,1,accepted,3.499408,1.037152,231.176132,0.016968,171355,236.472488
keychallenge,honest-0,default,18,1,accepted,3.376993,1.049138,90.716865,0.016930,50115,96.091217
keychallenge,honest-0,default,18,1,accepted,3.394030,1.027104,545.592253,0.017242,445537,550.823369
keychallenge,honest-0,default,18,1,accepted,3.343423,1.080778,425.100884,0.017943,340353,430.331786
keychallenge,honest-0,default,18,1,accepted,3.131058,1.046218,259.999540,0.016893,195940,264.988096
keychallenge,honest-0,default,18,1,accepted,3.425819,1.064969,78.375499,0.016962,39757,83.780966
keychallenge,honest-0,default,18,1,accepted,3.390594,1.090949,575.161461,0.017961,472971,580.542047
keychallenge,honest-0,default,18,1,accepted,3.389777,1.020412,106.279054,0.017044,65372,111.609824
keychallenge,honest-0,default,18,1,accepted,3.379433,1.034218,457.416134,0.016982,368632,462.663041
keychallenge,honest-0,default,18,1,accepted,3.013155,1.132460,230.175520,0.016850,172408,235.026787
keychallenge,honest-0,default,18,1,accepted,3.489003,1.113087,360.335315,0.017199,283289,365.746261
keychallenge,honest-0,default,18,1,accepted,3.462791,0.995420,142.765963,0.017014,93693,148.139470
keychallenge,honest-0,default,18,1,accepted,3.185918,1.076528,360.212822,0.017243,286455,365.311621
keychallenge,honest-0,default,18,1,accepted,3.294576,1.055552,59.950934,0.017166,21504,65.187069
keychallenge,honest-0,default,18,1,accepted,3.117408,1.027142,405.302579,0.017034,319410,410.220612
keychallenge,honest-0,default,18,1,accepted,3.394910,1.045787,174.385054,0.017018,122588,179.628606
keychallenge,honest-0,default,18,1,accepted,3.440983,1.034174,67.885121,0.016908,29372,73.309481
keychallenge,honest-0,default,18,1,accepted,3.417907,1.096789,107.059658,0.017139,62673,112.532419
keychallenge,honest-0,default,18,1,accepted,3.429995,1.061784,77.733882,0.018134,39199,83.047032
keychallenge,honest-0,default,18,1,accepted,3.165304,1.015358,243.836564,0.017202,182579,248.876931
keychallenge,honest-0,default,18,1,accepted,3.203588,1.052982,223.318920,0.016937,164979,228.410339
keychallenge,honest-0,default,18,1,accepted,3.299493,1.062424,1453.726633,0.018381,1233505,1459.018564
keychallenge,honest-0,default,18,1,accepted,3.075648,1.053893,559.313604,0.017203,462091,564.116131
keychallenge,honest-0,default,18,1,accepted,3.261253,1.074118,138.270480,0.017159,91860,143.510889
keychallenge,honest-0,default,18,1,accepted,3.268991,1.061595,319.680936,0.017696,251802,324.865011
keychallenge,honest-0,default,18,1,accepted,3.237916,1.015608,332.382622,0.017063,260832,337.457619
keychallenge,honest-0,default,18,1,accepted,3.199950,1.047297,68.811069,0.017030,29918,73.859300
keychallenge,honest-0,default,18,1,accepted,3.397345,1.049819,257.490384,0.017269,194973,262.854974
keychallenge,honest-0,default,18,1,accepted,3.387902,1.128356,462.867725,0.017436,372272,468.297709
keychallenge,honest-0,default,18,1,accepted,3.412710,1.065499,306.023485,0.017152,237549,311.389320
keychallenge,honest-0,default,18,1,accepted,3.422087,1.038077,107.964752,0.016918,66836,113.203064
keychallenge,honest-0,default,18,1,accepted,3.212117,1.052895,231.524680,0.017208,171574,236.688873
keychallenge,honest-0,default,18,1,accepted,3.354521,1.107810,60.167910,0.016986,22594,65.506205
keychallenge,honest-0,default,18,1,accepted,3.168700,1.098368,820.810429,0.017363,684742,825.863408
keychallenge,honest-0,default,18,1,accepted,3.200501,1.049021,92.902485,0.017064,53380,98.098300
keychallenge,honest-0,default,18,1,accepted,3.397220,1.082396,392.467470,0.017147,313320,397.842402
keychallenge,honest-0,default,18,1,accepted,3.227479,1.084619,177.359163,0.016804,124199,182.590944
keychallenge,honest-0,default,18,1,accepted,3.314849,1.059578,175.068176,0.017110,122444,180.415210
keychallenge,honest-0,default,18,1,accepted,3.465136,1.062879,135.285190,0.017105,90323,140.707015
keychallenge,honest-0,default,18,1,accepted,3.439934,1.081552,1381.950482,0.018480,1171150,1387.414276
keychallenge,honest-0,default,18,1,accepted,1.633454,1.050892,318.935090,0.021883,290526,322.146607
keychallenge,honest-0,default,18,1,accepted,3.231065,1.010882,187.758599,0.019257,138434,192.837850
keychallenge,honest-0,default,18,1,accepted,3.345375,0.999697,72.379599,0.018163,33960,77.603767
keychallenge,honest-0,default,18,1,accepted,3.393833,0.993828,144.418944,0.017090,102703,149.704299
keychallenge,honest-0,default,18,1,accepted,3.302995,1.003985,283.480831,0.017109,224815,288.713248
keychallenge,honest-0,default,18,1,accepted,3.435658,1.030514,54.314192,0.018136,20370,59.693387
keychallenge,honest-0,default,18,1,accepted,3.441111,0.979578,118.006713,0.016985,76061,123.358406
keychallenge,honest-0,default,18,1,accepted,3.490706,1.009944,112.612596,0.017236,71943,118.047147
keychallenge,honest-0,default,18,1,accepted,3.391884,1.072198,1158.296441,0.017339,1013090,1163.546083
keychallenge,honest-0,default,18,1,accepted,3.288587,1.006883,336.483693,0.016820,270736,341.705495
keychallenge,honest-0,default,18,1,accepted,3.329195,0.975550,604.410517,0.017116,508848,609.613245
keychallenge,honest-0,default,18,1,accepted,3.145982,1.027603,325.399831,0.017051,261216,330.490392
keychallenge,honest-0,default,18,1,accepted,3.427892,1.001543,147.670064,0.017245,105318,152.983223
keychallenge,honest-0,default,18,1,accepted,3.144053,1.014906,145.516145,0.017362,101849,150.434718
keychallenge,honest-0,default,18,1,accepted,3.336024,1.000045,484.916376,0.016972,411195,490.142189
keychallenge,honest-0,default,18,1,accepted,3.201020,1.013625,282.705463,0.017159,226928,287.810659
keychallenge,honest-0,default,18,1,accepted,3.150247,1.011158,302.255997,0.017139,241012,307.303009
keychallenge,honest-0,default,18,1,accepted,3.371461,1.479605,36.467326,0.017087,8701,42.269808
keychallenge,honest-0,default,18,1,accepted,3.374299,0.998223,1084.268949,0.016945,934573,1089.532028
keychallenge,honest-0,default,18,1,accepted,3.236462,1.001644,305.123300,0.017125,247332,310.331048
keychallenge,honest-0,default,18,1,accepted,3.063595,0.880696,141.835701,0.016990,99216,146.642438
keychallenge,honest-0,default,18,1,accepted,3.172807,0.996946,381.531789,0.017207,314611,386.611740
keychallenge,honest-0,default,18,1,accepted,3.167135,1.017690,206.969552,0.017114,155950,212.062009
keychallenge,honest-0,default,18,1,accepted,3.155731,0.996793,714.047516,0.018305,602543,719.160044
keychallenge,honest-0,default,18,1,accepted,2.959611,1.149747,47.754313,0.017061,14594,52.738150
keychallenge,honest-0,default,18,1,accepted,3.173357,1.016879,423.871143,0.017099,352018,428.953590
keychallenge,honest-0,default,18,1,accepted,2.957450,0.815699,176.665994,0.017140,130172,181.305515
keychallenge,honest-0,default,18,1,accepted,2.413474,0.988074,386.076673,0.016989,313899,390.225660
keychallenge,honest-0,default,18,1,accepted,3.241212,1.032331,514.171929,0.017157,431167,519.341170
keychallenge,honest-0,default,18,1,accepted,3.186849,0.991913,246.794690,0.016977,188527,251.854356
keychallenge,honest-0,default,18,1,accepted,3.321474,1.027906,92.592969,0.017053,52862,97.856242
keychallenge,honest-0,default,18,1,accepted,3.403413,0.979607,120.211524,0.016979,76873,125.494345
keychallenge,honest-0,default,18,1,accepted,3.119536,1.149265,364.939516,0.025430,294861,370.114631
keychallenge,honest-0,default,18,1,accepted,3.348698,1.002722,128.552556,0.017060,86102,133.753792
keychallenge,honest-0,default,18,1,accepted,3.372239,1.071695,95.081523,0.016955,54809,100.414561
keychallenge,honest-0,default,18,1,accepted,3.355858,1.035680,193.028382,0.017275,145644,198.348645
keychallenge,honest-0,default,18,1,accepted,3.173611,0.994275,635.955142,0.017192,535913,641.026140
keychallenge,honest-0,default,18,1,accepted,3.412399,1.845828,19.893035,0.017129,4552,26.141819
keychallenge,honest-0,default,18,1,accepted,3.378741,1.037769,181.788896,0.016938,133012,187.079463
keychallenge,honest-0,default,18,1,accepted,3.335868,1.021031,197.406272,0.017079,146719,202.708322
keychallenge,honest-0,default,18,1,accepted,3.314495,1.001386,386.421315,0.017024,317025,391.525825
keychallenge,honest-0,default,18,1,accepted,3.207452,1.017523,155.071522,0.016874,111470,160.173100
keychallenge,honest-0,default,18,1,accepted,3.325199,1.116511,651.268646,0.016890,552278,656.637228
keychallenge,honest-0,default,18,1,accepted,3.433650,0.993266,529.315138,0.016835,446177,534.643063
keychallenge,honest-0,default,18,1,accepted,3.314175,1.012617,245.908328,0.016841,192275,251.117089
keychallenge,honest-0,default,18,1,accepted,3.368859,1.055089,298.839831,0.017417,238693,304.014273
keychallenge,honest-0,default,18,1,accepted,3.174090,1.013068,205.533288,0.016944,157375,210.599461
keychallenge,honest-0,default,18,1,accepted,3.329709,0.982120,211.356737,0.016953,157077,216.564567
keychallenge,honest-0,default,18,1,accepted,3.141558,1.069395,65.850911,0.017005,30659,70.985818
keychallenge,honest-0,default,18,1,accepted,3.118018,1.231925,42.340486,0.016839,11317,47.635653
keychallenge,honest-0,default,18,1,accepted,3.339781,1.066785,1045.198433,0.017086,917341,1050.369981
keychallenge,honest-0,default,18,1,accepted,3.388254,0.847806,632.449877,0.017146,543961,637.513139
keychallenge,honest-0,default,18,1,accepted,3.196487,1.042631,119.117574,0.017140,81188,124.237420
keychallenge,honest-0,default,18,1,accepted,3.411456,1.002245,340.198376,0.016954,284335,345.529634
keychallenge,honest-0,default,18,1,accepted,3.424254,0.992477,495.436891,0.017110,423157,500.613149
keychallenge,honest-0,default,18,1,accepted,3.175857,1.008723,231.606628,0.017130,180692,236.702343
keychallenge,honest-0,default,18,1,accepted,3.249541,1.004527,239.838842,0.017029,186540,244.962152
keychallenge,honest-0,default,18,1,accepted,3.192750,0.995478,515.529361,0.017355,434843,520.592260
keychallenge,honest-0,default,18,1,accepted,3.063990,1.021552,356.416665,0.017408,291435,361.376129
keychallenge,honest-0,default,18,1,accepted,3.582190,1.009037,201.523780,0.016996,153095,207.013311
keychallenge,honest-0,default,18,1,accepted,3.197406,1.022997,697.177052,0.017071,593029,702.320520
keychallenge,honest-0,default,18,1,accepted,3.225244,0.995236,77.296450,0.017077,38756,82.377524
keychallenge,honest-0,default,18,1,accepted,3.354453,1.016392,293.099753,0.016921,235425,298.343327
keychallenge,honest-0,default,18,1,accepted,3.308558,1.036502,873.273512,0.026198,764745,878.492249
keychallenge,honest-0,default,18,1,accepted,3.405410,1.068395,48.570012,0.016929,15959,53.798787
keychallenge,honest-0,default,18,1,accepted,3.347267,1.029264,125.577210,0.016962,83457,130.838770
keychallenge,honest-0,default,18,1,accepted,3.058689,0.888134,517.109420,0.017673,440103,521.968157
keychallenge,honest-0,default,18,1,accepted,3.241865,1.037426,698.632558,0.017174,599872,703.783826
keychallenge,honest-0,default,18,1,accepted,3.328789,1.082024,185.385566,0.017041,137989,190.669959
keychallenge,honest-0,default,18,1,accepted,3.335698,1.056779,279.305316,0.017686,222719,284.581865
keychallenge,honest-0,default,18,1,accepted,3.182408,1.002193,519.359728,0.017159,444291,524.481130
keychallenge,honest-0,default,18,1,accepted,3.277508,0.953512,447.643200,0.017906,377584,452.828154
keychallenge,honest-0,default,18,1,accepted,3.411547,0.900531,277.679885,0.017248,223156,282.909189
keychallenge,honest-0,default,18,1,accepted,3.352923,1.054163,53.374204,0.017119,17944,58.675577
keychallenge,honest-0,default,18,1,accepted,3.603240,1.041353,119.301257,0.017184,77344,124.854289
keychallenge,honest-0,default,18,1,accepted,3.269714,1.031829,360.337155,0.017286,297868,365.530307
keychallenge,honest-0,default,18,1,accepted,3.367501,1.285322,36.518735,0.017144,9030,42.080962
keychallenge,honest-0,default,18,1,accepted,3.221240,0.984017,178.418513,0.017034,131615,183.504061
keychallenge,honest-0,default,18,1,accepted,3.174920,1.013551,315.711300,0.017078,253993,320.772340
keychallenge,honest-0,default,18,1,accepted,3.405754,1.033238,545.090258,0.017089,455362,550.285420
keychallenge,honest-0,default,18,1,accepted,3.322161,1.053293,478.604260,0.017063,399770,483.848513
keychallenge,honest-0,default,18,1,accepted,3.391999,1.004905,391.187839,0.017855,321149,396.481968
keychallenge,honest-0,default,18,1,accepted,3.240034,1.030569,216.684141,0.016861,167104,221.840959
keychallenge,honest-0,default,18,1,accepted,3.248657,1.024040,261.870486,0.017008,206108,267.014344
keychallenge,honest-0,default,18,1,accepted,3.322772,1.037013,227.292680,0.017945,175438,232.535287
keychallenge,honest-0,default,18,1,accepted,3.273942,1.005212,124.703962,0.017062,79619,129.875306
keychallenge,honest-0,default,18,1,accepted,3.243590,1.090921,56.232147,0.016958,19518,61.452433
keychallenge,honest-0,default,18,1,accepted,3.342699,1.014125,424.090777,0.017005,353142,429.327640
keychallenge,honest-0,default,18,1,accepted,3.294646,1.053461,174.307543,0.017159,128593,179.543474
keychallenge,honest-0,default,18,1,accepted,3.158443,1.003735,85.954263,0.016905,46639,90.972121
keychallenge,honest-0,default,18,1,accepted,3.438349,1.011936,617.902677,0.017063,524995,623.155110
keychallenge,honest-0,default,18,1,accepted,3.314865,1.022433,83.948935,0.017473,45967,89.170401
keychallenge,honest-0,default,18,1,accepted,3.420919,1.931146,19.180839,0.017088,4429,25.522471
keychallenge,honest-0,default,18,1,accepted,3.337913,1.053400,64.511280,0.017289,47890,69.779119
keychallenge,honest-0,default,18,1,accepted,3.674090,1.024306,73.600113,0.017112,37950,79.215467
keychallenge,honest-0,default,18,1,accepted,3.535238,1.052360,442.583685,0.017646,363539,448.101547
keychallenge,honest-0,default,18,1,accepted,3.394415,0.967875,69.703498,0.017157,31922,74.922116
keychallenge,honest-0,default,18,1,accepted,3.484790,1.081455,166.756023,0.016981,121475,172.300650
keychallenge,honest-0,default,18,1,accepted,3.432422,0.998315,353.551015,0.016900,284170,358.866614
keychallenge,honest-0,default,18,1,accepted,3.206601,1.011028,118.472904,0.017216,76913,123.582156
